daily_reports	27	actual_rig_days	int4	YES	
daily_reports	28	morning_depth	numeric	YES	
daily_reports	29	total_drilling_hours	numeric	YES	
daily_reports	30	lithology	text	YES	
daily_reports	31	well_site_superintendent	text	YES	
daily_reports	32	operation_superintendent	text	YES	
daily_reports	33	program_engineer	text	YES	
daily_reports	34	geologist	text	YES	
daily_reports	35	contractor_tool_pusher_1	text	YES	
daily_reports	36	contractor_tool_pusher_2	text	YES	
daily_reports	37	previous_drill_depth	numeric	YES	
daily_reports	38	kick_off_point	numeric	YES	
daily_reports	39	weather_conditions	text	YES	
daily_reports	40	wind_speed_direction	text	YES	
daily_reports	41	wave_visibility	text	YES	
daily_reports	42	fresh_water_used	numeric	YES	
daily_reports	43	fuel_consumed	numeric	YES	
daily_reports	44	hole_size	text	YES	
daily_reports	45	mud_name	text	YES	
dashboard_stats	1	total_reports	int8	YES	
dashboard_stats	2	max_depth	numeric	YES	
dashboard_stats	3	avg_progress	numeric	YES	
dashboard_stats	4	total_drilling_hours	numeric	YES	
dashboard_stats	5	unique_wells	int8	YES	
directional_records	1	id	uuid	NO	uuid_generate_v4()
directional_records	2	report_id	uuid	NO	
directional_records	3	measured_depth	numeric	YES	
directional_records	4	inclination	numeric	YES	
directional_records	5	azimuth	numeric	YES	
directional_records	6	true_vertical_depth	numeric	YES	
directional_records	7	north_south	numeric	YES	
directional_records	8	east_west	numeric	YES	
directional_records	9	vertical_section	numeric	YES	
directional_records	10	dogleg_severity	numeric	YES	
directional_records	11	survey_type	text	YES	
directional_records	12	tool_type	text	YES	
directional_records	13	survey_company	text	YES	
directional_records	14	created_at	timestamptz	YES	timezone('utc'::text, now())
downhole_motor	1	id	uuid	NO	uuid_generate_v4()
downhole_motor	2	report_id	uuid	NO	
downhole_motor	3	motor_type_code	text	YES	
downhole_motor	4	motor_size	numeric	YES	
downhole_motor	5	motor_serial_no	text	YES	
downhole_motor	6	motor_hours	numeric	YES	
downhole_motor	7	motor_company_code	text	YES	
downhole_motor	8	created_at	timestamptz	YES	timezone('utc'::text, now())
drill_string_components	1	id	uuid	NO	uuid_generate_v4()
drill_string_components	2	report_id	uuid	NO	
drill_string_components	3	component_order	int4	YES	
drill_string_components	4	size	text	YES	
drill_string_components	5	grade	text	YES	
drill_string_components	6	length	numeric	YES	
drill_string_components	7	weight	numeric	YES	
drill_string_components	8	component_type	text	YES	
drill_string_components	9	created_at	timestamptz	YES	timezone('utc'::text, now())
equipment_catalog	1	id	uuid	NO	uuid_generate_v4()
equipment_catalog	2	equipment_code	text	NO	
equipment_catalog	3	equipment_name	text	NO	
equipment_catalog	4	equipment_type	text	YES	
equipment_catalog	5	unit_of_measure	text	YES	
equipment_catalog	6	created_at	timestamptz	YES	timezone('utc'::text, now())
equipment_catalog	7	updated_at	timestamptz	YES	timezone('utc'::text, now())
equipment_used	1	id	uuid	NO	uuid_generate_v4()
equipment_used	2	report_id	uuid	NO	
equipment_used	3	equipment_code	text	NO	
equipment_used	4	amount	numeric	YES	
equipment_used	5	received	numeric	YES	
equipment_used	6	stock	numeric	YES	
equipment_used	7	on_site	numeric	YES	
equipment_used	8	requested	numeric	YES	
equipment_used	9	sent	numeric	YES	
equipment_used	10	measure_code	text	YES	
equipment_used	11	created_at	timestamptz	YES	timezone('utc'::text, now())
fields	1	id	uuid	NO	uuid_generate_v4()
fields	2	field_code	text	NO	
fields	3	field_abri	text	NO	
fields	4	field_name	text	YES	
fields	5	area_code	text	YES	
fields	6	created_at	timestamptz	YES	timezone('utc'::text, now())
fields	7	updated_at	timestamptz	YES	timezone('utc'::text, now())
formation_tops	1	id	uuid	NO	uuid_generate_v4()
formation_tops	2	report_id	uuid	NO	
formation_tops	3	formation_name	text	YES	
formation_tops	4	measured_depth	numeric	YES	
formation_tops	5	true_vertical_depth	numeric	YES	
formation_tops	6	lithology	text	YES	
formation_tops	7	description	text	YES	
formation_tops	8	created_at	timestamptz	YES	timezone('utc'::text, now())
formation_types	1	id	uuid	NO	uuid_generate_v4()
formation_types	2	form_code	text	NO	
formation_types	3	form_name	text	NO	
formation_types	4	form_lat	text	YES	
formation_types	5	display_order	int4	YES	0
formation_types	6	color_code	text	YES	
formation_types	7	description	text	YES	
formation_types	8	created_at	timestamptz	YES	timezone('utc'::text, now())
jar_equipment	1	id	uuid	NO	uuid_generate_v4()
jar_equipment	2	report_id	uuid	NO	
jar_equipment	3	jar_type_code	text	YES	
jar_equipment	4	jar_size	numeric	YES	
jar_equipment	5	jar_serial_no	text	YES	
jar_equipment	6	jar_hours	numeric	YES	
jar_equipment	7	created_at	timestamptz	YES	timezone('utc'::text, now())
keyword_groups	1	id	text	NO	
keyword_groups	2	name	text	NO	
keyword_groups	3	description	text	YES	
keyword_groups	4	and_keywords	text	YES	
keyword_groups	5	or_keywords	text	YES	
keyword_groups	6	not_keywords	text	YES	
keyword_groups	7	sql_code	text	YES	
keyword_groups	8	created_at	timestamptz	YES	now()
keyword_groups	9	updated_at	timestamptz	YES	now()
lithology_intervals	1	id	uuid	NO	uuid_generate_v4()
lithology_intervals	2	well_code	text	NO	
lithology_intervals	3	well_name	text	YES	
lithology_intervals	4	from_depth	numeric	NO	
lithology_intervals	5	to_depth	numeric	NO	
lithology_intervals	6	lith1_code	text	YES	
lithology_intervals	7	lith1_percent	numeric	YES	0
lithology_intervals	8	lith2_code	text	YES	
lithology_intervals	9	lith2_percent	numeric	YES	0
lithology_intervals	10	lith3_code	text	YES	
lithology_intervals	11	lith3_percent	numeric	YES	0
lithology_intervals	12	lith4_code	text	YES	
lithology_intervals	13	lith4_percent	numeric	YES	0
lithology_intervals	14	lith5_code	text	YES	
lithology_intervals	15	lith5_percent	numeric	YES	0
lithology_intervals	16	lith6_code	text	YES	
lithology_intervals	17	lith6_percent	numeric	YES	0
lithology_intervals	18	description	text	YES	
lithology_intervals	19	created_at	timestamptz	YES	timezone('utc'::text, now())
lithology_types	1	id	uuid	NO	uuid_generate_v4()
lithology_types	2	lithology_code	text	NO	
lithology_types	3	lithology_name	text	NO	
lithology_types	4	color_code	text	YES	
lithology_types	5	description	text	YES	
lithology_types	6	created_at	timestamptz	YES	timezone('utc'::text, now())
materials	1	id	uuid	NO	uuid_generate_v4()
materials	2	material_code	text	NO	
